class,id,order,task_dif,time,score,cal,time_on_task,length_writing,time.,task_motive
2,63,c2s,simple,2,1.79,lex_WRDFRQmc,31,376,even,3.2222222222222223
2,63,c2s,complex,3,17.49,com_MLTU,38,350,odd,3.444444444444444
2,63,c2s,complex,3,0.82,com_DC/T,38,350,odd,3.444444444444444
2,63,c2s,complex,3,1.89,com_CN/T,38,350,odd,3.444444444444444
2,63,c2s,complex,3,1.1329,com_CN/C,38,350,odd,3.444444444444444
2,63,c2s,complex,3,0.81,ac_EFC/C,38,350,odd,3.444444444444444
2,63,c2s,complex,3,63.29,lex_Vocd,38,350,odd,3.444444444444444
2,63,c2s,complex,3,1.88,lex_WRDFRQmc,38,350,odd,3.444444444444444
2,63,c2s,simple,4,17.04,com_MLTU,27,388,even,1.222222222222222
2,63,c2s,simple,4,0.74,com_DC/T,27,388,even,1.222222222222222
2,63,c2s,simple,4,1.84,com_CN/T,27,388,even,1.222222222222222
2,63,c2s,simple,4,0.91,com_CN/C,27,388,even,1.222222222222222
2,63,c2s,simple,4,0.69,ac_EFC/C,27,388,even,1.222222222222222
2,63,c2s,simple,4,78.19,lex_Vocd,27,388,even,1.222222222222222
2,63,c2s,simple,4,1.69,lex_WRDFRQmc,27,388,even,1.222222222222222
2,64,c2s,complex,1,14.73,com_MLTU,35,340,odd,4.777777777777778
2,64,c2s,complex,1,0.53,com_DC/T,35,340,odd,4.777777777777778
2,64,c2s,complex,1,1.59,com_CN/T,35,340,odd,4.777777777777778
2,64,c2s,complex,1,1.0317,com_CN/C,35,340,odd,4.777777777777778
2,64,c2s,complex,1,0.54,ac_EFC/C,35,340,odd,4.777777777777778
2,64,c2s,complex,1,69.37,lex_Vocd,35,340,odd,4.777777777777778
2,64,c2s,complex,1,1.74,lex_WRDFRQmc,35,340,odd,4.777777777777778
2,64,c2s,simple,2,14.43,com_MLTU,33,362,even,1.8888888888888888
2,64,c2s,simple,2,0.37,com_DC/T,33,362,even,1.8888888888888888
2,64,c2s,simple,2,1.89,com_CN/T,33,362,even,1.8888888888888888
2,64,c2s,simple,2,0.92,com_CN/C,33,362,even,1.8888888888888888
2,64,c2s,simple,2,0.43,ac_EFC/C,33,362,even,1.8888888888888888
2,64,c2s,simple,2,66.71,lex_Vocd,33,362,even,1.8888888888888888
2,64,c2s,simple,2,1.81,lex_WRDFRQmc,33,362,even,1.8888888888888888
2,64,c2s,complex,3,15.47,com_MLTU,36,383,odd,3.3333333333333335
2,64,c2s,complex,3,0.73,com_DC/T,36,383,odd,3.3333333333333335
2,64,c2s,complex,3,1.97,com_CN/T,36,383,odd,3.3333333333333335
2,64,c2s,complex,3,0.9549,com_CN/C,36,383,odd,3.3333333333333335
2,64,c2s,complex,3,0.53,ac_EFC/C,36,383,odd,3.3333333333333335
2,64,c2s,complex,3,74.11,lex_Vocd,36,383,odd,3.3333333333333335
2,64,c2s,complex,3,1.85,lex_WRDFRQmc,36,383,odd,3.3333333333333335
2,64,c2s,simple,4,15.83,com_MLTU,31,399,even,1.222222222222222
2,64,c2s,simple,4,0.78,com_DC/T,31,399,even,1.222222222222222
2,64,c2s,simple,4,1.98,com_CN/T,31,399,even,1.222222222222222
2,64,c2s,simple,4,0.84,com_CN/C,31,399,even,1.222222222222222
2,64,c2s,simple,4,0.57,ac_EFC/C,31,399,even,1.222222222222222
2,64,c2s,simple,4,72.63,lex_Vocd,31,399,even,1.222222222222222
2,64,c2s,simple,4,1.74,lex_WRDFRQmc,31,399,even,1.222222222222222
2,65,c2s,complex,1,14.97,com_MLTU,37,308,odd,3.888888888888889
2,65,c2s,complex,1,0.62,com_DC/T,37,308,odd,3.888888888888889
2,65,c2s,complex,1,1.64,com_CN/T,37,308,odd,3.888888888888889
2,65,c2s,complex,1,0.9807,com_CN/C,37,308,odd,3.888888888888889
2,65,c2s,complex,1,0.59,ac_EFC/C,37,308,odd,3.888888888888889
2,65,c2s,complex,1,73.52,lex_Vocd,37,308,odd,3.888888888888889
2,65,c2s,complex,1,1.77,lex_WRDFRQmc,37,308,odd,3.888888888888889
2,65,c2s,simple,2,14.83,com_MLTU,34,399,even,2.6666666666666665
2,65,c2s,simple,2,0.84,com_DC/T,34,399,even,2.6666666666666665
2,65,c2s,simple,2,1.85,com_CN/T,34,399,even,2.6666666666666665
2,65,c2s,simple,2,0.72,com_CN/C,34,399,even,2.6666666666666665
2,65,c2s,simple,2,0.51,ac_EFC/C,34,399,even,2.6666666666666665
2,65,c2s,simple,2,64.13,lex_Vocd,34,399,even,2.6666666666666665
2,65,c2s,simple,2,1.65,lex_WRDFRQmc,34,399,even,2.6666666666666665
2,65,c2s,complex,3,16.73,com_MLTU,39,377,odd,3.111111111111111
2,65,c2s,complex,3,0.78,com_DC/T,39,377,odd,3.111111111111111
2,65,c2s,complex,3,1.94,com_CN/T,39,377,odd,3.111111111111111
2,65,c2s,complex,3,0.8754,com_CN/C,39,377,odd,3.111111111111111
2,65,c2s,complex,3,0.87,ac_EFC/C,39,377,odd,3.111111111111111
2,65,c2s,complex,3,69.27,lex_Vocd,39,377,odd,3.111111111111111
2,65,c2s,complex,3,1.84,lex_WRDFRQmc,39,377,odd,3.111111111111111
2,65,c2s,simple,4,14.39,com_MLTU,26,329,even,1.3333333333333333
2,65,c2s,simple,4,0.59,com_DC/T,26,329,even,1.3333333333333333
2,65,c2s,simple,4,1.92,com_CN/T,26,329,even,1.3333333333333333
2,65,c2s,simple,4,0.58,com_CN/C,26,329,even,1.3333333333333333
2,65,c2s,simple,4,0.58,ac_EFC/C,26,329,even,1.3333333333333333
2,65,c2s,simple,4,64.96,lex_Vocd,26,329,even,1.3333333333333333
2,65,c2s,simple,4,1.69,lex_WRDFRQmc,26,329,even,1.3333333333333333
2,66,c2s,complex,1,14.93,com_MLTU,35,358,odd,4.222222222222222
2,66,c2s,complex,1,0.68,com_DC/T,35,358,odd,4.222222222222222
2,66,c2s,complex,1,1.89,com_CN/T,35,358,odd,4.222222222222222
2,66,c2s,complex,1,1.2965,com_CN/C,35,358,odd,4.222222222222222
2,66,c2s,complex,1,0.57,ac_EFC/C,35,358,odd,4.222222222222222
2,66,c2s,complex,1,59.95,lex_Vocd,35,358,odd,4.222222222222222
2,66,c2s,complex,1,1.66,lex_WRDFRQmc,35,358,odd,4.222222222222222
2,66,c2s,simple,2,16.05,com_MLTU,32,354,even,2
2,66,c2s,simple,2,0.63,com_DC/T,32,354,even,2
2,66,c2s,simple,2,1.79,com_CN/T,32,354,even,2
2,66,c2s,simple,2,0.98,com_CN/C,32,354,even,2
2,66,c2s,simple,2,0.66,ac_EFC/C,32,354,even,2
2,66,c2s,simple,2,58.93,lex_Vocd,32,354,even,2
2,66,c2s,simple,2,1.79,lex_WRDFRQmc,32,354,even,2
2,66,c2s,complex,3,18.44,com_MLTU,33,370,odd,3.5555555555555554
2,66,c2s,complex,3,0.86,com_DC/T,33,370,odd,3.5555555555555554
2,66,c2s,complex,3,1.93,com_CN/T,33,370,odd,3.5555555555555554
2,66,c2s,complex,3,0.9884,com_CN/C,33,370,odd,3.5555555555555554
2,66,c2s,complex,3,0.54,ac_EFC/C,33,370,odd,3.5555555555555554
2,66,c2s,complex,3,68.12,lex_Vocd,33,370,odd,3.5555555555555554
2,66,c2s,complex,3,1.72,lex_WRDFRQmc,33,370,odd,3.5555555555555554
2,66,c2s,simple,4,16.76,com_MLTU,30,400,even,1.1111111111111112
2,66,c2s,simple,4,0.72,com_DC/T,30,400,even,1.1111111111111112
2,66,c2s,simple,4,1.93,com_CN/T,30,400,even,1.1111111111111112
2,66,c2s,simple,4,1.29,com_CN/C,30,400,even,1.1111111111111112
2,66,c2s,simple,4,0.76,ac_EFC/C,30,400,even,1.1111111111111112
2,66,c2s,simple,4,69.69,lex_Vocd,30,400,even,1.1111111111111112
2,66,c2s,simple,4,1.68,lex_WRDFRQmc,30,400,even,1.1111111111111112
2,67,c2s,complex,1,16.31,com_MLTU,35,313,odd,4
2,67,c2s,complex,1,0.73,com_DC/T,35,313,odd,4
2,67,c2s,complex,1,1.87,com_CN/T,35,313,odd,4
2,67,c2s,complex,1,1.2735,com_CN/C,35,313,odd,4
2,67,c2s,complex,1,0.55,ac_EFC/C,35,313,odd,4
2,67,c2s,complex,1,69.43,lex_Vocd,35,313,odd,4
2,67,c2s,complex,1,1.85,lex_WRDFRQmc,35,313,odd,4
2,67,c2s,simple,2,13.42,com_MLTU,35,362,even,2.3333333333333335
2,67,c2s,simple,2,0.55,com_DC/T,35,362,even,2.3333333333333335
2,67,c2s,simple,2,1.87,com_CN/T,35,362,even,2.3333333333333335
2,67,c2s,simple,2,0.82,com_CN/C,35,362,even,2.3333333333333335
2,67,c2s,simple,2,0.58,ac_EFC/C,35,362,even,2.3333333333333335
2,67,c2s,simple,2,70.12,lex_Vocd,35,362,even,2.3333333333333335
2,67,c2s,simple,2,1.75,lex_WRDFRQmc,35,362,even,2.3333333333333335
2,67,c2s,complex,3,17.28,com_MLTU,31,382,odd,3.6666666666666665
2,67,c2s,complex,3,0.82,com_DC/T,31,382,odd,3.6666666666666665
2,67,c2s,complex,3,1.89,com_CN/T,31,382,odd,3.6666666666666665
2,67,c2s,complex,3,1.1844,com_CN/C,31,382,odd,3.6666666666666665
2,67,c2s,complex,3,0.73,ac_EFC/C,31,382,odd,3.6666666666666665
2,67,c2s,complex,3,69.74,lex_Vocd,31,382,odd,3.6666666666666665
2,67,c2s,complex,3,1.84,lex_WRDFRQmc,31,382,odd,3.6666666666666665
2,67,c2s,simple,4,13.81,com_MLTU,27,375,even,1.4444444444444444
2,67,c2s,simple,4,0.78,com_DC/T,27,375,even,1.4444444444444444
2,67,c2s,simple,4,1.86,com_CN/T,27,375,even,1.4444444444444444
2,67,c2s,simple,4,0.91,com_CN/C,27,375,even,1.4444444444444444
2,67,c2s,simple,4,0.53,ac_EFC/C,27,375,even,1.4444444444444444
2,67,c2s,simple,4,76.64,lex_Vocd,27,375,even,1.4444444444444444
2,67,c2s,simple,4,1.67,lex_WRDFRQmc,27,375,even,1.4444444444444444
3,68,c2s,complex,1,15.88,com_MLTU,31,381,odd,4.333333333333333
3,68,c2s,complex,1,0.59,com_DC/T,31,381,odd,4.333333333333333
3,68,c2s,complex,1,1.89,com_CN/T,31,381,odd,4.333333333333333
3,68,c2s,complex,1,1.5644,com_CN/C,31,381,odd,4.333333333333333
3,68,c2s,complex,1,0.53,ac_EFC/C,31,381,odd,4.333333333333333
3,68,c2s,complex,1,53.77,lex_Vocd,31,381,odd,4.333333333333333
3,68,c2s,complex,1,1.61,lex_WRDFRQmc,31,381,odd,4.333333333333333
3,68,c2s,simple,2,14.81,com_MLTU,31,415,even,1.5555555555555556
3,68,c2s,simple,2,0.53,com_DC/T,31,415,even,1.5555555555555556
3,68,c2s,simple,2,1.73,com_CN/T,31,415,even,1.5555555555555556
3,68,c2s,simple,2,0.89,com_CN/C,31,415,even,1.5555555555555556
3,68,c2s,simple,2,0.53,ac_EFC/C,31,415,even,1.5555555555555556
3,68,c2s,simple,2,71.21,lex_Vocd,31,415,even,1.5555555555555556
3,68,c2s,simple,2,1.69,lex_WRDFRQmc,31,415,even,1.5555555555555556
3,68,c2s,complex,3,17.25,com_MLTU,32,499,odd,3.7777777777777777
3,68,c2s,complex,3,0.86,com_DC/T,32,499,odd,3.7777777777777777
3,68,c2s,complex,3,1.91,com_CN/T,32,499,odd,3.7777777777777777
3,68,c2s,complex,3,0.9767,com_CN/C,32,499,odd,3.7777777777777777
3,68,c2s,complex,3,0.69,ac_EFC/C,32,499,odd,3.7777777777777777
3,68,c2s,complex,3,66.46,lex_Vocd,32,499,odd,3.7777777777777777
3,68,c2s,complex,3,1.68,lex_WRDFRQmc,32,499,odd,3.7777777777777777
3,68,c2s,simple,4,17.28,com_MLTU,28,470,even,1.5555555555555556
3,68,c2s,simple,4,0.71,com_DC/T,28,470,even,1.5555555555555556
3,68,c2s,simple,4,1.92,com_CN/T,28,470,even,1.5555555555555556
3,68,c2s,simple,4,0.97,com_CN/C,28,470,even,1.5555555555555556
3,68,c2s,simple,4,0.59,ac_EFC/C,28,470,even,1.5555555555555556
3,68,c2s,simple,4,64.23,lex_Vocd,28,470,even,1.5555555555555556
3,68,c2s,simple,4,1.62,lex_WRDFRQmc,28,470,even,1.5555555555555556
3,69,c2s,complex,1,18.39,com_MLTU,40,355,odd,4.333333333333333
3,69,c2s,complex,1,0.56,com_DC/T,40,355,odd,4.333333333333333
3,69,c2s,complex,1,1.95,com_CN/T,40,355,odd,4.333333333333333
3,69,c2s,complex,1,0.9318,com_CN/C,40,355,odd,4.333333333333333
3,69,c2s,complex,1,0.97,ac_EFC/C,40,355,odd,4.333333333333333
3,69,c2s,complex,1,69.81,lex_Vocd,40,355,odd,4.333333333333333
3,69,c2s,complex,1,1.59,lex_WRDFRQmc,40,355,odd,4.333333333333333
3,69,c2s,simple,2,13.77,com_MLTU,26,378,even,1.4444444444444444
3,69,c2s,simple,2,0.46,com_DC/T,26,378,even,1.4444444444444444
3,69,c2s,simple,2,1.64,com_CN/T,26,378,even,1.4444444444444444
3,69,c2s,simple,2,0.94,com_CN/C,26,378,even,1.4444444444444444
3,69,c2s,simple,2,0.54,ac_EFC/C,26,378,even,1.4444444444444444
3,69,c2s,simple,2,63.91,lex_Vocd,26,378,even,1.4444444444444444
3,69,c2s,simple,2,1.59,lex_WRDFRQmc,26,378,even,1.4444444444444444
3,69,c2s,complex,3,17.63,com_MLTU,36,397,odd,3.3333333333333335
3,69,c2s,complex,3,0.79,com_DC/T,36,397,odd,3.3333333333333335
3,69,c2s,complex,3,1.93,com_CN/T,36,397,odd,3.3333333333333335
3,69,c2s,complex,3,0.8241,com_CN/C,36,397,odd,3.3333333333333335
3,69,c2s,complex,3,0.68,ac_EFC/C,36,397,odd,3.3333333333333335
3,69,c2s,complex,3,79.94,lex_Vocd,36,397,odd,3.3333333333333335
3,69,c2s,complex,3,1.68,lex_WRDFRQmc,36,397,odd,3.3333333333333335
3,69,c2s,simple,4,15.94,com_MLTU,22,389,even,1.6666666666666667
3,69,c2s,simple,4,0.79,com_DC/T,22,389,even,1.6666666666666667
3,69,c2s,simple,4,1.87,com_CN/T,22,389,even,1.6666666666666667
3,69,c2s,simple,4,0.91,com_CN/C,22,389,even,1.6666666666666667
3,69,c2s,simple,4,0.64,ac_EFC/C,22,389,even,1.6666666666666667
3,69,c2s,simple,4,63.27,lex_Vocd,22,389,even,1.6666666666666667
3,69,c2s,simple,4,1.88,lex_WRDFRQmc,22,389,even,1.6666666666666667
3,70,c2s,complex,1,15.62,com_MLTU,43,401,odd,3.6666666666666665
3,70,c2s,complex,1,0.69,com_DC/T,43,401,odd,3.6666666666666665
3,70,c2s,complex,1,1.87,com_CN/T,43,401,odd,3.6666666666666665
3,70,c2s,complex,1,1.1998,com_CN/C,43,401,odd,3.6666666666666665
3,70,c2s,complex,1,0.78,ac_EFC/C,43,401,odd,3.6666666666666665
3,70,c2s,complex,1,72.51,lex_Vocd,43,401,odd,3.6666666666666665
3,70,c2s,complex,1,1.66,lex_WRDFRQmc,43,401,odd,3.6666666666666665
3,70,c2s,simple,2,14.92,com_MLTU,32,428,even,2.7777777777777777
3,70,c2s,simple,2,0.71,com_DC/T,32,428,even,2.7777777777777777
3,70,c2s,simple,2,1.65,com_CN/T,32,428,even,2.7777777777777777
3,70,c2s,simple,2,1.17,com_CN/C,32,428,even,2.7777777777777777
3,70,c2s,simple,2,0.56,ac_EFC/C,32,428,even,2.7777777777777777
3,70,c2s,simple,2,68.17,lex_Vocd,32,428,even,2.7777777777777777
3,70,c2s,simple,2,1.66,lex_WRDFRQmc,32,428,even,2.7777777777777777
3,70,c2s,complex,3,15.34,com_MLTU,39,475,odd,3.6666666666666665
3,70,c2s,complex,3,0.61,com_DC/T,39,475,odd,3.6666666666666665
3,70,c2s,complex,3,1.95,com_CN/T,39,475,odd,3.6666666666666665
3,70,c2s,complex,3,1.1136,com_CN/C,39,475,odd,3.6666666666666665
3,70,c2s,complex,3,0.82,ac_EFC/C,39,475,odd,3.6666666666666665
3,70,c2s,complex,3,72.41,lex_Vocd,39,475,odd,3.6666666666666665
3,70,c2s,complex,3,1.63,lex_WRDFRQmc,39,475,odd,3.6666666666666665
3,70,c2s,simple,4,15.27,com_MLTU,31,436,even,1.1111111111111112
3,70,c2s,simple,4,0.74,com_DC/T,31,436,even,1.1111111111111112
3,70,c2s,simple,4,1.91,com_CN/T,31,436,even,1.1111111111111112
3,70,c2s,simple,4,0.96,com_CN/C,31,436,even,1.1111111111111112
3,70,c2s,simple,4,0.65,ac_EFC/C,31,436,even,1.1111111111111112
3,70,c2s,simple,4,61.83,lex_Vocd,31,436,even,1.1111111111111112
3,70,c2s,simple,4,1.93,lex_WRDFRQmc,31,436,even,1.1111111111111112
3,71,c2s,complex,1,15.55,com_MLTU,35,326,odd,3.7777777777777777
3,71,c2s,complex,1,0.67,com_DC/T,35,326,odd,3.7777777777777777
3,71,c2s,complex,1,1.72,com_CN/T,35,326,odd,3.7777777777777777
3,71,c2s,complex,1,1.1153,com_CN/C,35,326,odd,3.7777777777777777
3,71,c2s,complex,1,0.58,ac_EFC/C,35,326,odd,3.7777777777777777
3,71,c2s,complex,1,66.72,lex_Vocd,35,326,odd,3.7777777777777777
3,71,c2s,complex,1,1.68,lex_WRDFRQmc,35,326,odd,3.7777777777777777
3,71,c2s,simple,2,12.58,com_MLTU,34,452,even,2.888888888888889
3,71,c2s,simple,2,0.86,com_DC/T,34,452,even,2.888888888888889
3,71,c2s,simple,2,1.87,com_CN/T,34,452,even,2.888888888888889
3,71,c2s,simple,2,0.81,com_CN/C,34,452,even,2.888888888888889
3,71,c2s,simple,2,0.58,ac_EFC/C,34,452,even,2.888888888888889
3,71,c2s,simple,2,66.98,lex_Vocd,34,452,even,2.888888888888889
3,71,c2s,simple,2,1.68,lex_WRDFRQmc,34,452,even,2.888888888888889
3,71,c2s,complex,3,16.93,com_MLTU,32,540,odd,3.4444444444444446
3,71,c2s,complex,3,0.83,com_DC/T,32,540,odd,3.4444444444444446
3,71,c2s,complex,3,1.92,com_CN/T,32,540,odd,3.4444444444444446
3,71,c2s,complex,3,1.1037,com_CN/C,32,540,odd,3.4444444444444446
3,71,c2s,complex,3,0.68,ac_EFC/C,32,540,odd,3.4444444444444446
3,71,c2s,complex,3,79.99,lex_Vocd,32,540,odd,3.4444444444444446
3,71,c2s,complex,3,1.71,lex_WRDFRQmc,32,540,odd,3.4444444444444446
3,71,c2s,simple,4,15.92,com_MLTU,26,458,even,1.8888888888888888
3,71,c2s,simple,4,0.66,com_DC/T,26,458,even,1.8888888888888888
3,71,c2s,simple,4,1.95,com_CN/T,26,458,even,1.8888888888888888
3,71,c2s,simple,4,1.18,com_CN/C,26,458,even,1.8888888888888888
3,71,c2s,simple,4,0.57,ac_EFC/C,26,458,even,1.8888888888888888
3,71,c2s,simple,4,65.21,lex_Vocd,26,458,even,1.8888888888888888
3,71,c2s,simple,4,1.95,lex_WRDFRQmc,26,458,even,1.8888888888888888
3,72,c2s,complex,1,16.91,com_MLTU,39,396,odd,3.4444444444444446
3,72,c2s,complex,1,0.69,com_DC/T,39,396,odd,3.4444444444444446
3,72,c2s,complex,1,1.89,com_CN/T,39,396,odd,3.4444444444444446
3,72,c2s,complex,1,0.9821,com_CN/C,39,396,odd,3.4444444444444446
3,72,c2s,complex,1,0.57,ac_EFC/C,39,396,odd,3.4444444444444446
3,72,c2s,complex,1,78.59,lex_Vocd,39,396,odd,3.4444444444444446
3,72,c2s,complex,1,1.85,lex_WRDFRQmc,39,396,odd,3.4444444444444446
3,72,c2s,simple,2,14.26,com_MLTU,33,402,even,2.3333333333333335
3,72,c2s,simple,2,0.68,com_DC/T,33,402,even,2.3333333333333335
3,72,c2s,simple,2,1.94,com_CN/T,33,402,even,2.3333333333333335
3,72,c2s,simple,2,1.14,com_CN/C,33,402,even,2.3333333333333335
3,72,c2s,simple,2,0.53,ac_EFC/C,33,402,even,2.3333333333333335
3,72,c2s,simple,2,73.91,lex_Vocd,33,402,even,2.3333333333333335
3,72,c2s,simple,2,1.81,lex_WRDFRQmc,33,402,even,2.3333333333333335
3,72,c2s,complex,3,17.27,com_MLTU,35,432,odd,3.2222222222222223
3,72,c2s,complex,3,0.81,com_DC/T,35,432,odd,3.2222222222222223
3,72,c2s,complex,3,1.94,com_CN/T,35,432,odd,3.2222222222222223
3,72,c2s,complex,3,1.2236,com_CN/C,35,432,odd,3.2222222222222223
3,72,c2s,complex,3,0.81,ac_EFC/C,35,432,odd,3.2222222222222223
3,72,c2s,complex,3,67.27,lex_Vocd,35,432,odd,3.2222222222222223
3,72,c2s,complex,3,1.58,lex_WRDFRQmc,35,432,odd,3.2222222222222223
3,72,c2s,simple,4,18.24,com_MLTU,34,419,even,1.8888888888888888
3,72,c2s,simple,4,0.79,com_DC/T,34,419,even,1.8888888888888888
3,72,c2s,simple,4,1.96,com_CN/T,34,419,even,1.8888888888888888
3,72,c2s,simple,4,0.85,com_CN/C,34,419,even,1.8888888888888888
3,72,c2s,simple,4,0.59,ac_EFC/C,34,419,even,1.8888888888888888
3,72,c2s,simple,4,61.77,lex_Vocd,34,419,even,1.8888888888888888
3,72,c2s,simple,4,1.66,lex_WRDFRQmc,34,419,even,1.8888888888888888
3,73,c2s,complex,1,14.95,com_MLTU,35,359,odd,3.6666666666666665
3,73,c2s,complex,1,0.76,com_DC/T,35,359,odd,3.6666666666666665
3,73,c2s,complex,1,1.79,com_CN/T,35,359,odd,3.6666666666666665
3,73,c2s,complex,1,0.9348,com_CN/C,35,359,odd,3.6666666666666665
3,73,c2s,complex,1,0.52,ac_EFC/C,35,359,odd,3.6666666666666665
3,73,c2s,complex,1,59.42,lex_Vocd,35,359,odd,3.6666666666666665
3,73,c2s,complex,1,1.65,lex_WRDFRQmc,35,359,odd,3.6666666666666665
3,73,c2s,simple,2,14.84,com_MLTU,40,316,even,2.4444444444444446
3,73,c2s,simple,2,0.73,com_DC/T,40,316,even,2.4444444444444446
3,73,c2s,simple,2,1.59,com_CN/T,40,316,even,2.4444444444444446
3,73,c2s,simple,2,0.77,com_CN/C,40,316,even,2.4444444444444446
3,73,c2s,simple,2,0.69,ac_EFC/C,40,316,even,2.4444444444444446
3,73,c2s,simple,2,54.82,lex_Vocd,40,316,even,2.4444444444444446
3,73,c2s,simple,2,1.66,lex_WRDFRQmc,40,316,even,2.4444444444444446
3,73,c2s,complex,3,15.31,com_MLTU,39,476,odd,4
3,73,c2s,complex,3,0.65,com_DC/T,39,476,odd,4
3,73,c2s,complex,3,1.94,com_CN/T,39,476,odd,4
3,73,c2s,complex,3,1.2413,com_CN/C,39,476,odd,4
3,73,c2s,complex,3,0.75,ac_EFC/C,39,476,odd,4
3,73,c2s,complex,3,68.54,lex_Vocd,39,476,odd,4
3,73,c2s,complex,3,1.62,lex_WRDFRQmc,39,476,odd,4
3,73,c2s,simple,4,16.02,com_MLTU,29,411,even,1.7777777777777777
3,73,c2s,simple,4,0.75,com_DC/T,29,411,even,1.7777777777777777
3,73,c2s,simple,4,1.88,com_CN/T,29,411,even,1.7777777777777777
3,73,c2s,simple,4,1.22,com_CN/C,29,411,even,1.7777777777777777
3,73,c2s,simple,4,0.49,ac_EFC/C,29,411,even,1.7777777777777777
3,73,c2s,simple,4,86.53,lex_Vocd,29,411,even,1.7777777777777777
3,73,c2s,simple,4,1.77,lex_WRDFRQmc,29,411,even,1.7777777777777777
3,74,c2s,complex,1,15.37,com_MLTU,32,415,odd,4.333333333333333
3,74,c2s,complex,1,0.64,com_DC/T,32,415,odd,4.333333333333333
3,74,c2s,complex,1,1.97,com_CN/T,32,415,odd,4.333333333333333
3,74,c2s,complex,1,1.2413,com_CN/C,32,415,odd,4.333333333333333
3,74,c2s,complex,1,0.61,ac_EFC/C,32,415,odd,4.333333333333333
3,74,c2s,complex,1,73.34,lex_Vocd,32,415,odd,4.333333333333333
3,74,c2s,complex,1,1.79,lex_WRDFRQmc,32,415,odd,4.333333333333333
3,74,c2s,simple,2,14.93,com_MLTU,31,461,even,2.3333333333333335
3,74,c2s,simple,2,0.81,com_DC/T,31,461,even,2.3333333333333335
3,74,c2s,simple,2,1.56,com_CN/T,31,461,even,2.3333333333333335
3,74,c2s,simple,2,1.09,com_CN/C,31,461,even,2.3333333333333335
3,74,c2s,simple,2,0.48,ac_EFC/C,31,461,even,2.3333333333333335
3,74,c2s,simple,2,69.38,lex_Vocd,31,461,even,2.3333333333333335
3,74,c2s,simple,2,1.69,lex_WRDFRQmc,31,461,even,2.3333333333333335
3,74,c2s,complex,3,17.67,com_MLTU,30,448,odd,3.3333333333333335
3,74,c2s,complex,3,0.79,com_DC/T,30,448,odd,3.3333333333333335
3,74,c2s,complex,3,1.92,com_CN/T,30,448,odd,3.3333333333333335
3,74,c2s,complex,3,1.2766,com_CN/C,30,448,odd,3.3333333333333335
3,74,c2s,complex,3,0.63,ac_EFC/C,30,448,odd,3.3333333333333335
3,74,c2s,complex,3,82.82,lex_Vocd,30,448,odd,3.3333333333333335
3,74,c2s,complex,3,1.74,lex_WRDFRQmc,30,448,odd,3.3333333333333335
3,74,c2s,simple,4,17.1,com_MLTU,22,473,even,1.6666666666666667
3,74,c2s,simple,4,0.76,com_DC/T,22,473,even,1.6666666666666667
3,74,c2s,simple,4,1.91,com_CN/T,22,473,even,1.6666666666666667
3,74,c2s,simple,4,1.19,com_CN/C,22,473,even,1.6666666666666667
3,74,c2s,simple,4,0.48,ac_EFC/C,22,473,even,1.6666666666666667
3,74,c2s,simple,4,75.92,lex_Vocd,22,473,even,1.6666666666666667
3,74,c2s,simple,4,1.69,lex_WRDFRQmc,22,473,even,1.6666666666666667
3,75,c2s,complex,1,18.09,com_MLTU,26,385,odd,3.6666666666666665
3,75,c2s,complex,1,0.58,com_DC/T,26,385,odd,3.6666666666666665
3,75,c2s,complex,1,1.84,com_CN/T,26,385,odd,3.6666666666666665
3,75,c2s,complex,1,0.9231,com_CN/C,26,385,odd,3.6666666666666665
3,75,c2s,complex,1,0.57,ac_EFC/C,26,385,odd,3.6666666666666665
3,75,c2s,complex,1,59.21,lex_Vocd,26,385,odd,3.6666666666666665
3,75,c2s,complex,1,1.56,lex_WRDFRQmc,26,385,odd,3.6666666666666665
3,75,c2s,simple,2,15.61,com_MLTU,29,440,even,3
3,75,c2s,simple,2,0.54,com_DC/T,29,440,even,3
3,75,c2s,simple,2,1.93,com_CN/T,29,440,even,3
3,75,c2s,simple,2,1.14,com_CN/C,29,440,even,3
3,75,c2s,simple,2,0.51,ac_EFC/C,29,440,even,3
3,75,c2s,simple,2,72.74,lex_Vocd,29,440,even,3
3,75,c2s,simple,2,1.88,lex_WRDFRQmc,29,440,even,3
3,75,c2s,complex,3,16.34,com_MLTU,28,487,odd,3.555555555555556
3,75,c2s,complex,3,0.68,com_DC/T,28,487,odd,3.555555555555556
3,75,c2s,complex,3,1.84,com_CN/T,28,487,odd,3.555555555555556
3,75,c2s,complex,3,0.991,com_CN/C,28,487,odd,3.555555555555556
3,75,c2s,complex,3,0.87,ac_EFC/C,28,487,odd,3.555555555555556
3,75,c2s,complex,3,69.98,lex_Vocd,28,487,odd,3.555555555555556
3,75,c2s,complex,3,1.71,lex_WRDFRQmc,28,487,odd,3.555555555555556
3,75,c2s,simple,4,15.82,com_MLTU,30,410,even,1.5555555555555556
3,75,c2s,simple,4,0.65,com_DC/T,30,410,even,1.5555555555555556
3,75,c2s,simple,4,1.79,com_CN/T,30,410,even,1.5555555555555556
3,75,c2s,simple,4,0.99,com_CN/C,30,410,even,1.5555555555555556
3,75,c2s,simple,4,0.47,ac_EFC/C,30,410,even,1.5555555555555556
