stid,scid,group,gender,ethnicity,LEPat5,spe.ed,year,spanish,scale,stand
934121,caro,T,Female,Hispanic,LEP,No,0,Yes,1150,Notapproach
934121,caro,T,Female,Hispanic,LEP,No,1,No,1370,Notapproach
934121,caro,T,Female,Hispanic,LEP,No,2,No,1437,Notapproach
934166,caro,T,Female,Hispanic,NotLEP,No,0,No,1496,Meets
934166,caro,T,Female,Hispanic,NotLEP,No,1,No,1550,Meets
934166,caro,T,Female,Hispanic,NotLEP,No,2,No,1619,Meets
934171,carm,T,Female,Hispanic,secondyear,No,0,No,1345,Approaches
934171,carm,T,Female,Hispanic,secondyear,No,1,No,1562,Meets
934171,carm,T,Female,Hispanic,secondyear,No,2,No,1619,Meets
934201,caro,T,Male,Hispanic,LEP,No,0,No,1217,Notapproach
934215,carm,T,Female,Hispanic,LEP,No,0,No,1234,Notapproach
934215,carm,T,Female,Hispanic,LEP,No,1,Yes,1187,Notapproach
934215,carm,T,Female,Hispanic,LEP,No,2,No,1437,Notapproach
934239,carm,T,Female,Hispanic,LEP,No,0,Yes,1318,Approaches
934239,carm,T,Female,Hispanic,LEP,No,1,No,1341,Notapproach
934239,carm,T,Female,Hispanic,LEP,No,2,No,1450,Notapproach
934261,jon,C,Male,Afamerican,NotLEP,Yes,0,No,1159,Notapproach
934261,jon,C,Male,Afamerican,NotLEP,Yes,1,No,1311,Notapproach
934261,jon,C,Male,Afamerican,NotLEP,Yes,2,No,1370,Notapproach
934279,caro,T,Male,Hispanic,NotLEP,No,0,No,1234,Notapproach
934279,caro,T,Male,Hispanic,NotLEP,No,1,No,1216,Notapproach
934279,caro,T,Male,Hispanic,NotLEP,No,2,No,1311,Notapproach
934289,carm,T,Female,Asian,NotLEP,No,0,No,1616,Masters
934289,carm,T,Female,Asian,NotLEP,No,1,No,1659,Masters
934289,carm,T,Female,Asian,NotLEP,No,2,No,1787,Masters
934312,carm,T,Male,Afamerican,NotLEP,No,0,No,1199,Notapproach
934312,carm,T,Male,Afamerican,NotLEP,No,1,No,1259,Notapproach
934312,carm,T,Male,Afamerican,NotLEP,No,2,No,1437,Notapproach
934316,carm,T,Male,Hispanic,secondyear,No,0,No,1555,Masters
934316,carm,T,Male,Hispanic,secondyear,No,1,No,1604,Meets
934316,carm,T,Male,Hispanic,secondyear,No,2,No,1619,Meets
934328,jon,C,Female,Hispanic,LEP,No,0,Yes,1350,Approaches
934328,jon,C,Female,Hispanic,LEP,No,1,No,1383,Notapproach
934328,jon,C,Female,Hispanic,LEP,No,2,No,1564,Approaches
934346,jon,C,Female,Hispanic,LEP,No,0,Yes,1318,Approaches
934346,jon,C,Female,Hispanic,LEP,No,1,No,1383,Notapproach
934368,bus,C,Male,Hispanic,LEP,No,1,No,1659,Masters
934399,carm,T,Female,Hispanic,LEP,No,0,No,1266,Notapproach
934399,carm,T,Female,Hispanic,LEP,No,1,No,1451,Approaches
934399,carm,T,Female,Hispanic,LEP,No,2,No,1411,Notapproach
934449,carm,T,Male,Hispanic,LEP,No,0,No,1251,Notapproach
934449,carm,T,Male,Hispanic,LEP,No,1,No,1277,Notapproach
934449,carm,T,Male,Hispanic,LEP,No,2,No,1384,Notapproach
934459,carm,T,Male,Asian,LEP,No,0,No,1496,Meets
934459,carm,T,Male,Asian,LEP,No,1,No,1582,Meets
934459,carm,T,Male,Asian,LEP,No,2,No,1642,Meets
934474,har,C,Male,Afamerican,NotLEP,No,0,No,1282,Notapproach
934474,har,C,Male,Afamerican,NotLEP,No,1,No,1451,Approaches
934474,har,C,Male,Afamerican,NotLEP,No,2,No,1489,Approaches
934478,carm,T,Female,Afamerican,NotLEP,No,0,No,1266,Notapproach
934478,carm,T,Female,Afamerican,NotLEP,No,1,No,1383,Notapproach
934478,carm,T,Female,Afamerican,NotLEP,No,2,No,1342,Notapproach
934483,bla,T,Female,Hispanic,firstyear,No,0,No,1455,Approaches
934483,bla,T,Female,Hispanic,firstyear,No,1,No,1480,Approaches
934483,bla,T,Female,Hispanic,firstyear,No,2,No,1642,Meets
934490,jon,C,Male,Hispanic,firstyear,No,0,No,1468,Meets
934490,jon,C,Male,Hispanic,firstyear,No,1,No,1495,Approaches
934525,carm,T,Female,Hispanic,firstyear,No,0,No,1437,Approaches
934525,carm,T,Female,Hispanic,firstyear,No,1,No,1562,Meets
934525,carm,T,Female,Hispanic,firstyear,No,2,No,1619,Meets
934534,bla,T,Male,Hispanic,LEP,Yes,0,No,1110,Notapproach
934534,bla,T,Male,Hispanic,LEP,Yes,1,No,1239,Notapproach
934534,bla,T,Male,Hispanic,LEP,Yes,2,No,1424,Notapproach
934535,har,C,Male,Hispanic,LEP,No,0,No,1312,Notapproach
934535,har,C,Male,Hispanic,LEP,No,1,No,1411,Notapproach
934535,har,C,Male,Hispanic,LEP,No,2,No,1489,Approaches
934544,caro,T,Female,Hispanic,LEP,No,0,Yes,1385,Approaches
934544,caro,T,Female,Hispanic,LEP,No,1,No,1383,Notapproach
934579,carm,T,Male,Afamerican,NotLEP,Yes,1,No,1259,Notapproach
934579,carm,T,Male,Afamerican,NotLEP,Yes,2,No,1255,Notapproach
934583,carm,T,Male,Afamerican,NotLEP,No,0,No,1519,Meets
934583,carm,T,Male,Afamerican,NotLEP,No,1,No,1465,Approaches
934583,carm,T,Male,Afamerican,NotLEP,No,2,No,1547,Approaches
934698,caro,T,Male,Hispanic,LEP,No,0,No,1234,Notapproach
934698,caro,T,Male,Hispanic,LEP,No,1,No,1326,Notapproach
934698,caro,T,Male,Hispanic,LEP,No,2,No,1582,Meets
934760,har,C,Male,Afamerican,NotLEP,No,0,No,1217,Notapproach
934760,har,C,Male,Afamerican,NotLEP,No,1,No,1495,Approaches
934760,har,C,Male,Afamerican,NotLEP,No,2,No,1450,Notapproach
934840,bla,T,Female,Hispanic,LEP,No,0,Yes,1628,Masters
934880,bus,C,Female,Hispanic,LEP,No,0,No,1266,Notapproach
934957,jon,C,Female,Hispanic,NotLEP,No,0,No,1555,Masters
934957,jon,C,Female,Hispanic,NotLEP,No,1,No,1697,Masters
934965,bus,C,Female,Hispanic,secondyear,No,0,No,1667,Masters
934965,bus,C,Female,Hispanic,secondyear,No,1,No,1550,Meets
934968,bus,C,Male,Hispanic,LEP,No,0,No,1282,Notapproach
934989,bla,T,Male,Hispanic,LEP,No,0,Yes,1332,Approaches
934989,bla,T,Male,Hispanic,LEP,No,1,No,1383,Notapproach
934989,bla,T,Male,Hispanic,LEP,No,2,No,1489,Approaches
935054,caro,T,Female,Hispanic,LEP,No,0,Yes,1424,Approaches
935059,bla,T,Male,Hispanic,LEP,No,0,Yes,1467,Meets
935059,bla,T,Male,Hispanic,LEP,No,1,No,1465,Approaches
935059,bla,T,Male,Hispanic,LEP,No,2,No,1384,Notapproach
935061,bla,T,Male,Hispanic,secondyear,No,0,No,1519,Meets
935061,bla,T,Male,Hispanic,secondyear,No,1,No,1659,Masters
935061,bla,T,Male,Hispanic,secondyear,No,2,No,1642,Meets
935093,jon,C,Female,Hispanic,secondyear,No,0,No,1496,Meets
935093,jon,C,Female,Hispanic,secondyear,No,1,No,1747,Masters
935093,jon,C,Female,Hispanic,secondyear,No,2,No,1667,Masters
935126,bla,T,Female,Hispanic,LEP,No,0,Yes,1229,Notapproach
935126,bla,T,Female,Hispanic,LEP,No,1,No,1326,Notapproach
935126,bla,T,Female,Hispanic,LEP,No,2,No,1411,Notapproach
935127,caro,T,Male,Hispanic,NotLEP,No,0,No,1437,Approaches
935127,caro,T,Male,Hispanic,NotLEP,No,1,No,1465,Approaches
935127,caro,T,Male,Hispanic,NotLEP,No,2,No,1564,Approaches
935175,bla,T,Female,Afamerican,NotLEP,No,0,No,1356,Approaches
935175,bla,T,Female,Afamerican,NotLEP,No,1,No,1411,Notapproach
935289,caro,T,Female,Hispanic,secondyear,No,0,No,1437,Approaches
935289,caro,T,Female,Hispanic,secondyear,No,1,No,1582,Meets
935289,caro,T,Female,Hispanic,secondyear,No,2,No,1470,Approaches
935290,carm,T,Male,Asian,LEP,No,0,No,1419,Approaches
935290,carm,T,Male,Asian,LEP,No,1,No,1562,Meets
935290,carm,T,Male,Asian,LEP,No,2,No,1564,Approaches
935291,caro,T,Female,Hispanic,LEP,No,0,No,1345,Approaches
935292,bus,C,Male,Hispanic,LEP,No,0,Yes,1171,Notapproach
935294,bla,T,Male,Hispanic,LEP,No,0,Yes,1424,Approaches
935294,bla,T,Male,Hispanic,LEP,No,1,No,1311,Notapproach
935294,bla,T,Male,Hispanic,LEP,No,2,No,1489,Approaches
935299,caro,T,Male,Hispanic,secondyear,No,0,No,1455,Approaches
935299,caro,T,Male,Hispanic,secondyear,No,1,No,1633,Masters
935299,caro,T,Male,Hispanic,secondyear,No,2,No,1736,Masters
935302,caro,T,Male,Hispanic,secondyear,No,0,No,1356,Approaches
935302,caro,T,Male,Hispanic,secondyear,No,1,No,1434,Approaches
935302,caro,T,Male,Hispanic,secondyear,No,2,No,1397,Notapproach
935314,carm,T,Female,Hispanic,LEP,No,0,No,1327,Notapproach
935314,carm,T,Female,Hispanic,LEP,No,1,No,1397,Notapproach
935314,carm,T,Female,Hispanic,LEP,No,2,No,1470,Approaches
935337,jon,C,Male,Hispanic,LEP,No,0,Yes,1127,Notapproach
935339,har,C,Female,Afamerican,NotLEP,No,0,No,1217,Notapproach
935352,jon,C,Female,Hispanic,NotLEP,No,0,No,1403,Approaches
935352,jon,C,Female,Hispanic,NotLEP,No,1,No,1495,Approaches
935363,jon,C,Male,Hispanic,LEP,No,1,No,1311,Notapproach
935381,jon,C,Female,Hispanic,secondyear,No,0,No,1752,Masters
935381,jon,C,Female,Hispanic,secondyear,No,1,No,1659,Masters
935381,jon,C,Female,Hispanic,secondyear,No,2,No,1736,Masters
935401,bus,C,Male,Hispanic,LEP,No,0,No,1327,Notapproach
935407,bus,C,Male,Hispanic,LEP,No,1,Yes,1342,Notapproach
935407,bus,C,Male,Hispanic,LEP,No,2,Yes,1597,Meets
935483,caro,T,Female,Hispanic,LEP,No,0,No,1217,Notapproach
935483,caro,T,Female,Hispanic,LEP,No,1,No,1411,Notapproach
935543,jon,C,Male,Hispanic,firstyear,No,0,Yes,1444,Meets
935543,jon,C,Male,Hispanic,firstyear,No,1,No,1604,Meets
935561,har,C,Female,Hispanic,NotLEP,No,0,No,1455,Approaches
935561,har,C,Female,Hispanic,NotLEP,No,1,No,1480,Approaches
935561,har,C,Female,Hispanic,NotLEP,No,2,No,1642,Meets
935562,har,C,Male,Afamerican,NotLEP,No,0,No,1577,Masters
935562,har,C,Male,Afamerican,NotLEP,No,1,No,1633,Masters
935562,har,C,Male,Afamerican,NotLEP,No,2,No,1787,Masters
935573,bus,C,Male,Hispanic,secondyear,Yes,0,No,1372,Approaches
935573,bus,C,Male,Hispanic,secondyear,Yes,1,No,1434,Approaches
935573,bus,C,Male,Hispanic,secondyear,Yes,2,No,1619,Meets
935586,bus,C,Male,Hispanic,LEP,No,0,Yes,1628,Masters
935586,bus,C,Male,Hispanic,LEP,No,1,No,1480,Approaches
935586,bus,C,Male,Hispanic,LEP,No,2,No,1470,Approaches
935652,bla,T,Male,Hispanic,firstyear,No,0,Yes,1584,Masters
935652,bla,T,Male,Hispanic,firstyear,No,1,No,1510,Approaches
935652,bla,T,Male,Hispanic,firstyear,No,2,No,1582,Meets
935682,bla,T,Male,Hispanic,secondyear,No,0,No,1667,Masters
935682,bla,T,Male,Hispanic,secondyear,No,1,No,1697,Masters
935682,bla,T,Male,Hispanic,secondyear,No,2,No,1582,Meets
935721,carm,T,Male,Afamerican,NotLEP,No,0,No,1372,Approaches
935721,carm,T,Male,Afamerican,NotLEP,No,1,No,1562,Meets
935721,carm,T,Male,Afamerican,NotLEP,No,2,No,1667,Masters
935724,carm,T,Male,Afamerican,NotLEP,No,0,No,1372,Approaches
935724,carm,T,Male,Afamerican,NotLEP,No,1,No,1411,Notapproach
935724,carm,T,Male,Afamerican,NotLEP,No,2,No,1599,Meets
935810,caro,T,Female,Hispanic,LEP,No,0,Yes,1210,Notapproach
935810,caro,T,Female,Hispanic,LEP,No,1,Yes,1342,Notapproach
935812,caro,T,Female,Hispanic,NotLEP,No,0,No,1387,Approaches
935812,caro,T,Female,Hispanic,NotLEP,No,1,No,1562,Meets
935812,caro,T,Female,Hispanic,NotLEP,No,2,No,1532,Approaches
935829,bla,T,Female,Hispanic,LEP,No,0,Yes,1350,Approaches
935829,bla,T,Female,Hispanic,LEP,No,1,No,1451,Approaches
935829,bla,T,Female,Hispanic,LEP,No,2,No,1619,Meets
935863,caro,T,Male,Hispanic,NotLEP,No,0,No,1555,Masters
935863,caro,T,Male,Hispanic,NotLEP,No,1,No,1830,Masters
935863,caro,T,Male,Hispanic,NotLEP,No,2,No,1667,Masters
935880,carm,T,Female,Afamerican,NotLEP,No,0,No,1356,Approaches
935880,carm,T,Female,Afamerican,NotLEP,No,1,No,1465,Approaches
935880,carm,T,Female,Afamerican,NotLEP,No,2,No,1599,Meets
935889,jon,C,Male,Hispanic,secondyear,No,0,No,1577,Masters
935889,jon,C,Male,Hispanic,secondyear,No,1,No,1582,Meets
935907,bla,T,Male,Hispanic,NotLEP,No,0,No,1555,Masters
935907,bla,T,Male,Hispanic,NotLEP,No,1,No,1604,Meets
935907,bla,T,Male,Hispanic,NotLEP,No,2,No,1667,Masters
935911,bla,T,Male,Afamerican,NotLEP,No,0,No,1356,Approaches
935911,bla,T,Male,Afamerican,NotLEP,No,1,No,1562,Meets
935929,jon,C,Female,Afamerican,NotLEP,No,2,No,1642,Meets
935932,caro,T,Male,Hispanic,NotLEP,No,0,No,1356,Approaches
935932,caro,T,Male,Hispanic,NotLEP,No,1,No,1550,Meets
935932,caro,T,Male,Hispanic,NotLEP,No,2,No,1547,Approaches
935938,carm,T,Male,Hispanic,firstyear,No,0,No,1437,Approaches
935938,carm,T,Male,Hispanic,firstyear,No,1,No,1465,Approaches
935938,carm,T,Male,Hispanic,firstyear,No,2,No,1564,Approaches
935958,jon,C,Female,Afamerican,NotLEP,No,0,No,1356,Approaches
935961,bus,C,Male,Hispanic,LEP,No,0,Yes,1688,Masters
935961,bus,C,Male,Hispanic,LEP,No,1,No,1465,Approaches
935963,carm,T,Male,Asian,secondyear,No,0,No,1468,Meets
935967,bus,C,Female,Hispanic,NotLEP,No,0,No,1297,Notapproach
935967,bus,C,Female,Hispanic,NotLEP,No,1,No,1434,Approaches
936036,caro,T,Female,White,NotLEP,No,2,No,1599,Meets
936040,bla,T,Male,Afamerican,NotLEP,No,0,No,1667,Masters
936040,bla,T,Male,Afamerican,NotLEP,No,1,No,1659,Masters
936040,bla,T,Male,Afamerican,NotLEP,No,2,No,1698,Masters
936046,caro,T,Male,Hispanic,NotLEP,No,0,No,1234,Notapproach
936046,caro,T,Male,Hispanic,NotLEP,No,1,No,1356,Notapproach
936046,caro,T,Male,Hispanic,NotLEP,No,2,No,1424,Notapproach
936068,caro,T,Male,White,NotLEP,No,0,No,1519,Meets
936111,carm,T,Male,Afamerican,NotLEP,No,0,No,1403,Approaches
936111,carm,T,Male,Afamerican,NotLEP,No,1,No,1465,Approaches
936111,carm,T,Male,Afamerican,NotLEP,No,2,No,1517,Approaches
936121,caro,T,Male,White,NotLEP,No,2,No,1384,Notapproach
936143,carm,T,Male,Hispanic,firstyear,No,0,No,1282,Notapproach
936143,carm,T,Male,Hispanic,firstyear,No,1,No,1495,Approaches
936143,carm,T,Male,Hispanic,firstyear,No,2,No,1564,Approaches
936154,jon,C,Female,Hispanic,NotLEP,No,0,No,1312,Notapproach
936154,jon,C,Female,Hispanic,NotLEP,No,1,No,1562,Meets
936165,carm,T,Female,Afamerican,NotLEP,No,0,No,1356,Approaches
936165,carm,T,Female,Afamerican,NotLEP,No,1,No,1383,Notapproach
936165,carm,T,Female,Afamerican,NotLEP,No,2,No,1437,Notapproach
936173,caro,T,Female,Hispanic,NotLEP,No,0,No,1266,Notapproach
936173,caro,T,Female,Hispanic,NotLEP,No,1,No,1239,Notapproach
936173,caro,T,Female,Hispanic,NotLEP,No,2,No,1356,Notapproach
936184,carm,T,Female,Hispanic,LEP,No,0,No,1180,Notapproach
936184,carm,T,Female,Hispanic,LEP,No,1,No,1326,Notapproach
936184,carm,T,Female,Hispanic,LEP,No,2,No,1411,Notapproach
936194,jon,C,Female,Afamerican,NotLEP,No,0,No,1496,Meets
936215,jon,C,Female,Hispanic,NotLEP,No,0,No,1282,Notapproach
936215,jon,C,Female,Hispanic,NotLEP,No,1,No,1311,Notapproach
936256,jon,C,Female,Hispanic,NotLEP,No,2,No,1489,Approaches
936352,jon,C,Female,Hispanic,secondyear,No,0,No,1468,Meets
936352,jon,C,Female,Hispanic,secondyear,No,1,No,1562,Meets
936352,jon,C,Female,Hispanic,secondyear,No,2,No,1437,Notapproach
936374,bla,T,Female,Afamerican,NotLEP,No,0,No,1468,Meets
936374,bla,T,Female,Afamerican,NotLEP,No,2,No,1599,Meets
936395,bla,T,Male,Hispanic,LEP,No,0,No,1356,Approaches
936395,bla,T,Male,Hispanic,LEP,No,1,No,1397,Notapproach
936395,bla,T,Male,Hispanic,LEP,No,2,No,1599,Meets
936407,bla,T,Male,Hispanic,secondyear,No,0,No,1577,Masters
936407,bla,T,Male,Hispanic,secondyear,No,1,No,1495,Approaches
936407,bla,T,Male,Hispanic,secondyear,No,2,No,1619,Meets
936434,bus,C,Male,Hispanic,LEP,Yes,0,No,1136,Notapproach
936452,bla,T,Female,Hispanic,firstyear,No,0,Yes,1532,Masters
936452,bla,T,Female,Hispanic,firstyear,No,1,No,1495,Approaches
936452,bla,T,Female,Hispanic,firstyear,No,2,No,1503,Approaches
936498,jon,C,Male,Hispanic,LEP,No,0,Yes,1332,Approaches
936498,jon,C,Male,Hispanic,LEP,No,1,Yes,1455,Approaches
936518,jon,C,Female,Hispanic,LEP,No,0,Yes,1367,Approaches
936518,jon,C,Female,Hispanic,LEP,No,1,Yes,1391,Notapproach
936528,bla,T,Male,Hispanic,LEP,No,0,Yes,1367,Approaches
936528,bla,T,Male,Hispanic,LEP,No,1,No,1480,Approaches
936528,bla,T,Male,Hispanic,LEP,No,2,No,1532,Approaches
936530,jon,C,Male,Hispanic,LEP,No,0,No,1136,Notapproach
936530,jon,C,Male,Hispanic,LEP,No,1,Yes,1187,Notapproach
936537,bla,T,Female,Afamerican,NotLEP,No,0,No,1345,Approaches
936537,bla,T,Female,Afamerican,NotLEP,No,1,No,1383,Notapproach
936537,bla,T,Female,Afamerican,NotLEP,No,2,No,1503,Approaches
936541,jon,C,Male,Hispanic,LEP,No,0,No,1217,Notapproach
936549,jon,C,Male,Hispanic,firstyear,No,0,Yes,1350,Approaches
936549,jon,C,Male,Hispanic,firstyear,No,1,No,1510,Approaches
936549,jon,C,Male,Hispanic,firstyear,No,2,No,1532,Approaches
936553,bla,T,Female,Hispanic,secondyear,No,0,No,1403,Approaches
936553,bla,T,Female,Hispanic,secondyear,No,1,No,1480,Approaches
936553,bla,T,Female,Hispanic,secondyear,No,2,No,1599,Meets
936557,carm,T,Male,Hispanic,secondyear,No,0,No,1437,Approaches
936557,carm,T,Male,Hispanic,secondyear,No,1,No,1582,Meets
936557,carm,T,Male,Hispanic,secondyear,No,2,No,1582,Meets
936596,jon,C,Male,Hispanic,NotLEP,No,0,No,1667,Masters
936596,jon,C,Male,Hispanic,NotLEP,No,1,No,1480,Approaches
936608,bus,C,Male,Hispanic,NotLEP,No,0,No,1616,Masters
936608,bus,C,Male,Hispanic,NotLEP,No,1,No,1582,Meets
936608,bus,C,Male,Hispanic,NotLEP,No,2,No,1698,Masters
936644,bla,T,Female,Hispanic,NotLEP,No,0,No,1199,Notapproach
936644,bla,T,Female,Hispanic,NotLEP,No,1,No,1326,Notapproach
936644,bla,T,Female,Hispanic,NotLEP,No,2,No,1342,Notapproach
936662,har,C,Male,Afamerican,NotLEP,No,0,No,1496,Meets
936662,har,C,Male,Afamerican,NotLEP,No,1,No,1633,Masters
936683,har,C,Male,Hispanic,NotLEP,No,0,No,1312,Notapproach
936683,har,C,Male,Hispanic,NotLEP,No,1,No,1480,Approaches
936683,har,C,Male,Hispanic,NotLEP,No,2,No,1424,Notapproach
936690,jon,C,Female,Hispanic,NotLEP,No,0,No,1455,Approaches
936782,har,C,Male,Hispanic,LEP,No,0,No,1282,Notapproach
936782,har,C,Male,Hispanic,LEP,No,1,No,1434,Approaches
936782,har,C,Male,Hispanic,LEP,No,2,No,1547,Approaches
936786,jon,C,Female,Afamerican,NotLEP,No,0,No,1356,Approaches
936790,caro,T,Male,Hispanic,LEP,No,0,No,1266,Notapproach
936790,caro,T,Male,Hispanic,LEP,No,1,No,1383,Notapproach
936819,carm,T,Female,Afamerican,NotLEP,Yes,0,No,1468,Meets
936819,carm,T,Female,Afamerican,NotLEP,Yes,1,No,1526,Approaches
936819,carm,T,Female,Afamerican,NotLEP,Yes,2,No,1564,Approaches
936865,har,C,Female,Afamerican,NotLEP,No,0,No,1180,Notapproach
936865,har,C,Female,Afamerican,NotLEP,No,1,No,1277,Notapproach
936865,har,C,Female,Afamerican,NotLEP,No,2,No,1327,Notapproach
936925,bus,C,Female,Hispanic,LEP,No,0,Yes,1367,Approaches
936925,bus,C,Female,Hispanic,LEP,No,1,Yes,1455,Approaches
936950,caro,T,Male,Hispanic,firstyear,No,0,No,1234,Notapproach
937027,bus,C,Male,Hispanic,LEP,No,0,Yes,1332,Approaches
937027,bus,C,Male,Hispanic,LEP,No,1,Yes,1325,Notapproach
937027,bus,C,Male,Hispanic,LEP,No,2,Yes,1561,Approaches
937095,jon,C,Male,Hispanic,LEP,No,0,No,1041,Notapproach
937095,jon,C,Male,Hispanic,LEP,No,1,No,1370,Notapproach
937129,caro,T,Female,Hispanic,firstyear,No,0,No,1403,Approaches
937129,caro,T,Female,Hispanic,firstyear,No,1,No,1465,Approaches
937129,caro,T,Female,Hispanic,firstyear,No,2,No,1547,Approaches
937133,bla,T,Male,Hispanic,LEP,Yes,0,Yes,1229,Notapproach
937156,caro,T,Female,Hispanic,LEP,No,0,No,1496,Meets
937156,caro,T,Female,Hispanic,LEP,No,1,No,1465,Approaches
937158,har,C,Female,Hispanic,LEP,No,0,No,1199,Notapproach
937161,bla,T,Female,Hispanic,secondyear,No,0,No,1372,Approaches
937161,bla,T,Female,Hispanic,secondyear,No,1,No,1356,Notapproach
937161,bla,T,Female,Hispanic,secondyear,No,2,No,1463,Notapproach
937205,bus,C,Male,Hispanic,NotLEP,No,0,No,1312,Notapproach
937205,bus,C,Male,Hispanic,NotLEP,No,1,No,1356,Notapproach
937205,bus,C,Male,Hispanic,NotLEP,No,2,No,1342,Notapproach
937275,jon,C,Male,Hispanic,NotLEP,No,2,No,1599,Meets
937283,jon,C,Male,Afamerican,NotLEP,No,0,No,1217,Notapproach
937314,caro,T,Male,Hispanic,NotLEP,No,0,No,1468,Meets
937314,caro,T,Male,Hispanic,NotLEP,No,1,No,1526,Approaches
937314,caro,T,Male,Hispanic,NotLEP,No,2,No,1599,Meets
937345,bla,T,Male,Hispanic,NotLEP,No,0,No,1616,Masters
937345,bla,T,Male,Hispanic,NotLEP,No,1,No,1550,Meets
937345,bla,T,Male,Hispanic,NotLEP,No,2,No,1619,Meets
937366,bla,T,Female,Hispanic,LEP,No,0,No,1217,Notapproach
937366,bla,T,Female,Hispanic,LEP,No,1,No,1356,Notapproach
937366,bla,T,Female,Hispanic,LEP,No,2,No,1463,Notapproach
937472,carm,T,Female,Hispanic,NotLEP,No,0,No,1199,Notapproach
937472,carm,T,Female,Hispanic,NotLEP,No,1,No,1434,Approaches
937472,carm,T,Female,Hispanic,NotLEP,No,2,No,1489,Approaches
937646,bla,T,Male,Afamerican,NotLEP,No,0,No,1616,Masters
937646,bla,T,Male,Afamerican,NotLEP,No,2,No,1532,Approaches
937736,har,C,Male,Afamerican,NotLEP,Yes,0,No,1345,Approaches
937742,bla,T,Female,Afamerican,NotLEP,No,0,No,1616,Masters
937742,bla,T,Female,Afamerican,NotLEP,No,2,No,1698,Masters
937774,har,C,Female,Afamerican,NotLEP,No,1,No,1370,Notapproach
937774,har,C,Female,Afamerican,NotLEP,No,2,No,1642,Meets
937793,bla,T,Male,Hispanic,NotLEP,No,0,No,1372,Approaches
937793,bla,T,Male,Hispanic,NotLEP,No,1,No,1480,Approaches
937793,bla,T,Male,Hispanic,NotLEP,No,2,No,1517,Approaches
937835,caro,T,Male,Hispanic,secondyear,No,1,No,1495,Approaches
937835,caro,T,Male,Hispanic,secondyear,No,2,No,1582,Meets
937838,caro,T,Female,Hispanic,NotLEP,No,0,No,1496,Meets
937838,caro,T,Female,Hispanic,NotLEP,No,1,No,1562,Meets
937838,caro,T,Female,Hispanic,NotLEP,No,2,No,1736,Masters
937849,caro,T,Female,Hispanic,NotLEP,No,0,No,1468,Meets
937849,caro,T,Female,Hispanic,NotLEP,No,1,No,1582,Meets
937849,caro,T,Female,Hispanic,NotLEP,No,2,No,1642,Meets
937854,caro,T,Male,Afamerican,NotLEP,No,1,No,1495,Approaches
937858,bla,T,Female,Hispanic,secondyear,No,0,No,1616,Masters
937858,bla,T,Female,Hispanic,secondyear,No,1,No,1697,Masters
937858,bla,T,Female,Hispanic,secondyear,No,2,No,1642,Meets
938127,bla,T,Female,Hispanic,firstyear,No,0,No,1345,Approaches
938127,bla,T,Female,Hispanic,firstyear,No,1,No,1465,Approaches
938127,bla,T,Female,Hispanic,firstyear,No,2,No,1503,Approaches
938332,carm,T,Male,Hispanic,NotLEP,No,0,No,1496,Meets
938332,carm,T,Male,Hispanic,NotLEP,No,1,No,1465,Approaches
938332,carm,T,Male,Hispanic,NotLEP,No,2,No,1599,Meets
938456,jon,C,Female,Hispanic,LEP,No,1,No,1277,Notapproach
938583,jon,C,Male,Hispanic,NotLEP,No,2,No,1698,Masters
938854,jon,C,Female,Hispanic,secondyear,No,2,No,1450,Notapproach
938916,bla,T,Female,Hispanic,NotLEP,No,1,No,1633,Masters
938916,bla,T,Female,Hispanic,NotLEP,No,2,No,1667,Masters
938932,carm,T,Male,Afamerican,NotLEP,No,0,No,1282,Notapproach
938932,carm,T,Male,Afamerican,NotLEP,No,1,No,1341,Notapproach
938932,carm,T,Male,Afamerican,NotLEP,No,2,No,1311,Notapproach
939027,jon,C,Female,Hispanic,LEP,No,0,Yes,1350,Approaches
939027,jon,C,Female,Hispanic,LEP,No,1,No,1434,Approaches
939043,jon,C,Female,Hispanic,NotLEP,No,0,No,1496,Meets
